,FinInstrmGnlAttrbts.Id,FinInstrmGnlAttrbts.FullNm,FinInstrmGnlAttrbts.ClssfctnTp,FinInstrmGnlAttrbts.CmmdtyDerivInd,FinInstrmGnlAttrbts.NtnlCcy,Issr
9774,EZH4T0Y1LMN5,Foreign_Exchange Swap DKK USD 20221230,SFCXXP,false,DKK,O2RNE8IBXP4R0TD8PU41
9775,EZH4YJ108G73,Equity Swap Portfolio_Swap_Single_Name JP3496400007 JPY 20221230,SESTXC,false,JPY,549300ZK53CNGEEI6A29
9776,EZH53NPY5FW4,Equity Swap Price_Return_Basic_Performance_Single_Name US92826C8394 USD 20221230,SESTXC,false,USD,8IBZUGJ7JPLH368JE346
9777,EZH53X3B3728,Foreign_Exchange Swap CHF DKK 20221230,SFCXXP,false,CHF,O2RNE8IBXP4R0TD8PU41
9778,EZH5KF524Q71,Foreign_Exchange Swap EUR GBP 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
9779,EZH5S8KTVZL1,Foreign_Exchange Option Vanilla_Option EUR NZD 20221230,HFTAVP,false,EUR,635400MQZIPRVPDDZK76
9780,EZH668W19MH9,Foreign_Exchange Forward GBP MAD 20221230,JFTXFP,false,GBP,635400MQZIPRVPDDZK76
9781,EZH69CPZ0H05,Foreign_Exchange Swap USD ZAR 20221230,SFCXXP,false,USD,O2RNE8IBXP4R0TD8PU41
9782,EZH6FQ9D87F7,Foreign_Exchange Swap GBP USD 20221230,SFCXXP,false,GBP,O2RNE8IBXP4R0TD8PU41
9783,EZH6FQ9D87F7,Foreign_Exchange Swap GBP USD 20221230,SFCXXP,false,GBP,O2RNE8IBXP4R0TD8PU41
9784,EZH6FQ9D87F7,Foreign_Exchange Swap GBP USD 20221230,SFCXXP,false,GBP,O2RNE8IBXP4R0TD8PU41
9785,EZH6L6QPSQL1,Foreign_Exchange Swap CHF CZK 20221230,SFCXXP,false,CHF,O2RNE8IBXP4R0TD8PU41
9786,EZH6PK0W6VD3,Foreign_Exchange Swap JPY USD 20221230,SFCXXP,false,JPY,O2RNE8IBXP4R0TD8PU41
9787,EZH6Q71XRXY1,Foreign_Exchange Swap HUF USD 20221230,SFCXXP,false,HUF,O2RNE8IBXP4R0TD8PU41
9788,EZH74ZF8HCN1,Foreign_Exchange Swap THB USD 20221230,SFCXXP,false,THB,O2RNE8IBXP4R0TD8PU41
9789,EZH78B92H641,Foreign_Exchange Swap MXN USD 20221230,SFCXXP,false,MXN,O2RNE8IBXP4R0TD8PU41
9790,EZH7FDS58FQ2,Equity Option Non_Standard DE0008404005 USD 20221230,HESIMC,false,USD,549300ZK53CNGEEI6A29
9791,EZH7GPMQNXZ0,Foreign_Exchange Swap EUR NOK 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
9792,EZH7KJ7M4TH9,Foreign_Exchange Swap HUF USD 20221230,SFCXXP,false,HUF,O2RNE8IBXP4R0TD8PU41
9793,EZH7KJ7M4TH9,Foreign_Exchange Swap HUF USD 20221230,SFCXXP,false,HUF,O2RNE8IBXP4R0TD8PU41
9794,EZH7TM7VSR88,Foreign_Exchange Swap CHF EUR 20221230,SFCXXP,false,CHF,5493006QMFDDMYWIAM13
9795,EZH7XQXSCM61,Foreign_Exchange Swap INR USD 20221230,SFCXXP,false,USD,1VUV7VQFKUOQSJ21A208
9796,EZH81VSJB681,Foreign_Exchange Swap CAD USD 20221230,SFCXXP,false,CAD,O2RNE8IBXP4R0TD8PU41
9797,EZH828DMZD20,Foreign_Exchange Swap JPY USD 20221230,SFCXXP,false,JPY,O2RNE8IBXP4R0TD8PU41
9798,EZH8M71G2NN3,Foreign_Exchange Swap CNY USD 20221230,SFCXXP,false,CNY,5493006QMFDDMYWIAM13
9799,EZH8QVL21M83,Equity Swap Price_Return_Basic_Performance_Basket Multiple ISINs JPY 20221230,SEBPXC,false,JPY,O2RNE8IBXP4R0TD8PU41
9800,EZH8YWN6P9F5,Foreign_Exchange Swap GBP THB 20221230,SFCXXP,false,GBP,F3JS33DEI6XQ4ZBPTN86
9801,EZH8YZ2DXXB0,Foreign_Exchange Swap SEK USD 20221230,SFCXXP,false,SEK,O2RNE8IBXP4R0TD8PU41
9802,EZH90650SX04,Equity Swap Portfolio_Swap_Single_Name US78464A8889 USD 20221230,SESTXC,false,USD,549300ZK53CNGEEI6A29
9803,EZH92N54NRP9,Foreign_Exchange Swap GBP PLN 20221230,SFCXXP,false,GBP,O2RNE8IBXP4R0TD8PU41
9804,EZH95SC0YSC9,Foreign_Exchange Swap DKK USD 20221230,SFCXXP,false,DKK,O2RNE8IBXP4R0TD8PU41
9805,EZH9H6BJMZJ7,Foreign_Exchange Swap SEK USD 20221230,SFCXXP,false,SEK,O2RNE8IBXP4R0TD8PU41
9806,EZH9J6SN56W6,Foreign_Exchange Swap DKK EUR 20221230,SFCXXP,false,DKK,O2RNE8IBXP4R0TD8PU41
9807,EZH9L5Q2L5R6,Foreign_Exchange Swap EUR NZD 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
9808,EZH9M1B6Z008,Foreign_Exchange Swap SGD USD 20221230,SFCXXP,false,SGD,O2RNE8IBXP4R0TD8PU41
9809,EZH9ST7JLJ01,Equity Swap Price_Return_Basic_Performance_Single_Name US58155Q1031 USD 20221230,SESTXC,false,USD,8IBZUGJ7JPLH368JE346
9810,EZH9YSPMLYF9,Foreign_Exchange Swap JPY USD 20221230,SFCXXP,false,JPY,O2RNE8IBXP4R0TD8PU41
9811,EZHB1NYL4742,Equity Swap Portfolio_Swap_Single_Name CA82509L1076 USD 20221230,SESTXC,false,USD,549300ZK53CNGEEI6A29
9812,EZHB5KF37FH0,Foreign_Exchange Swap SGD USD 20221230,SFCXXP,false,SGD,O2RNE8IBXP4R0TD8PU41
9813,EZHB9CTLL6L5,Foreign_Exchange Swap DKK USD 20221230,SFCXXP,false,DKK,O2RNE8IBXP4R0TD8PU41
9814,EZHBBZB4MLZ2,Foreign_Exchange Swap EUR RON 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
9815,EZHBF10PHD17,Foreign_Exchange Swap HKD USD 20221230,SFCXXP,false,HKD,O2RNE8IBXP4R0TD8PU41
9816,EZHBPFT2QT64,Foreign_Exchange Swap JPY USD 20221230,SFCXXP,false,JPY,O2RNE8IBXP4R0TD8PU41
9817,EZHBQL19XB86,Foreign_Exchange Swap AUD NZD 20221230,SFCXXP,false,AUD,O2RNE8IBXP4R0TD8PU41
9818,EZHBVSKVB4D3,Foreign_Exchange Swap CAD USD 20221230,SFCXXP,false,CAD,O2RNE8IBXP4R0TD8PU41
9819,EZHBWBXNHFP0,Foreign_Exchange Swap CHF USD 20221230,SFCXXP,false,CHF,O2RNE8IBXP4R0TD8PU41
9820,EZHBY65K8481,Foreign_Exchange Swap PLN USD 20221230,SFCXXP,false,PLN,O2RNE8IBXP4R0TD8PU41
9821,EZHCGDSM6DY8,Foreign_Exchange Swap NZD USD 20221230,SFCXXP,false,NZD,O2RNE8IBXP4R0TD8PU41
9822,EZHCGWQH1N06,Equity Swap Price_Return_Basic_Performance_Single_Name JP3165650007 JPY 20221230,SESTXC,false,JPY,7LTWFZYICNSX8D621K86
9823,EZHCKTS5L9W8,Foreign_Exchange Swap NZD USD 20221230,SFCXXP,false,NZD,O2RNE8IBXP4R0TD8PU41
9824,EZHCQ1KWZ2N5,Foreign_Exchange Swap AUD USD 20221230,SFCXXP,false,AUD,O2RNE8IBXP4R0TD8PU41
9825,EZHCQWCSD6C3,Foreign_Exchange Forward Non_Standard CNY USD 20221230,JFTXFP,false,CNY,529900P0204W9HA8JP36
9826,EZHCVTD9Q8W0,Equity Swap Price_Return_Basic_Performance_Single_Name DK0060636678 DKK 20221230,SESTXC,false,DKK,7LTWFZYICNSX8D621K86
9827,EZHCXXBNVKG6,Foreign_Exchange Swap CAD USD 20221230,SFCXXP,false,CAD,O2RNE8IBXP4R0TD8PU41
9828,EZHCXXBNVKG6,Foreign_Exchange Swap CAD USD 20221230,SFCXXP,false,CAD,O2RNE8IBXP4R0TD8PU41
9829,EZHDBHR4T023,Foreign_Exchange Swap NOK USD 20221230,SFCXXP,false,NOK,O2RNE8IBXP4R0TD8PU41
9830,EZHDCPP1K4V5,Foreign_Exchange Swap JPY USD 20221230,SFCXXP,false,JPY,O2RNE8IBXP4R0TD8PU41
9831,EZHDFSY1K279,Equity Option Single_Name AT000000STR1 EUR 20221230,HESAVC,false,EUR,7LTWFZYICNSX8D621K86
9832,EZHDQ77TGB03,Foreign_Exchange Swap EUR RUB 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
9833,EZHDR3LLQVZ0,Equity Swap Price_Return_Basic_Performance_Single_Name DK0060534915 DKK 20221230,SESTXC,false,DKK,7LTWFZYICNSX8D621K86
9834,EZHDR3LLQVZ0,Equity Swap Price_Return_Basic_Performance_Single_Name DK0060534915 DKK 20221230,SESTXC,false,DKK,7LTWFZYICNSX8D621K86
9835,EZHDWKGW3NG3,Foreign_Exchange Swap EUR NOK 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
9836,EZHDZ82612B8,Foreign_Exchange Swap EUR NOK 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
9837,EZHF1KDCK9F0,Foreign_Exchange Swap NZD USD 20221230,SFCXXP,false,NZD,O2RNE8IBXP4R0TD8PU41
9838,EZHF3CRG1FQ4,Rates Swap Fixed_Float_OIS 85 DAYS USD-Federal Funds-H.15-OIS-COMPOUND 1 DAYS 20221230,SRHCSP,false,USD,724500D4BFEWKWVC1G62
9839,EZHF5VLV6FB7,Foreign_Exchange Swap EUR SEK 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
9840,EZHF6F3KY544,Foreign_Exchange Swap EUR HKD 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
9841,EZHF70682X81,Foreign_Exchange Swap CHF USD 20221230,SFCXXP,false,CHF,O2RNE8IBXP4R0TD8PU41
9842,EZHF9KVFLH40,Foreign_Exchange Swap NZD USD 20221230,SFCXXP,false,NZD,O2RNE8IBXP4R0TD8PU41
9843,EZHF9R901PC0,Foreign_Exchange Swap USD ZAR 20221230,SFCXXP,false,USD,O2RNE8IBXP4R0TD8PU41
9844,EZHFCWSVVBN7,Foreign_Exchange Swap EUR SEK 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
9845,EZHFJQTQG6Z8,Equity Swap Price_Return_Basic_Performance_Single_Name FR0000077919 EUR 20221230,SESTXC,false,EUR,8IBZUGJ7JPLH368JE346
9846,EZHFJX17MZB1,Foreign_Exchange Swap DKK EUR 20221230,SFCXXP,false,DKK,O2RNE8IBXP4R0TD8PU41
9847,EZHFL1N08M37,Foreign_Exchange Swap GBP HUF 20221230,SFCXXP,false,GBP,O2RNE8IBXP4R0TD8PU41
9848,EZHFN10PFLB8,Foreign_Exchange Swap EUR SEK 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
9849,EZHFTJ0ZPBX4,Foreign_Exchange Swap EUR USD 20221230,SFCXXP,false,EUR,1VUV7VQFKUOQSJ21A208
9850,EZHFV4R9C7L3,Foreign_Exchange Swap GBP USD 20221230,SFCXXP,false,GBP,O2RNE8IBXP4R0TD8PU41
9851,EZHG0GVXS4K1,Foreign_Exchange Swap EUR ZAR 20221230,SFCXXP,false,EUR,1VUV7VQFKUOQSJ21A208
9852,EZHG0GVXS4K1,Foreign_Exchange Swap EUR ZAR 20221230,SFCXXP,false,EUR,1VUV7VQFKUOQSJ21A208
9853,EZHG1VSTCM20,Foreign_Exchange Swap EUR ILS 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
9854,EZHG2GZWJ734,Equity Swap Portfolio_Swap_Single_Name US91912E1055 USD 20221230,SESTXC,false,USD,549300ZK53CNGEEI6A29
9855,EZHGJ2Q3RT90,Equity Swap Portfolio_Swap_Single_Name US5949724083 USD 20221230,SESTXC,false,USD,549300ZK53CNGEEI6A29
9856,EZHGMJ5Q03M1,Foreign_Exchange Swap JPY USD 20221230,SFCXXP,false,JPY,O2RNE8IBXP4R0TD8PU41
9857,EZHGXXLX6Z41,Foreign_Exchange Swap JPY USD 20221230,SFCXXP,false,JPY,O2RNE8IBXP4R0TD8PU41
9858,EZHGYCMSGW16,Foreign_Exchange Swap USD ZAR 20221230,SFCXXP,false,USD,O2RNE8IBXP4R0TD8PU41
9859,EZHH3PDM8R04,Foreign_Exchange Forward NDF CAD INR 20221230,JFTXFC,false,CAD,635400MQZIPRVPDDZK76
9860,EZHH75VLGC68,Equity Swap Portfolio_Swap_Single_Name AU000000MFG4 AUD 20221230,SESTXC,false,AUD,549300ZK53CNGEEI6A29
9861,EZHH9QFDP8Q3,Foreign_Exchange Swap GBP USD 20221230,SFCXXP,false,GBP,O2RNE8IBXP4R0TD8PU41
9862,EZHHBH0GB5W7,Foreign_Exchange Swap CAD EUR 20221230,SFCXXP,false,EUR,1VUV7VQFKUOQSJ21A208
9863,EZHHKQV82R12,Foreign_Exchange Swap EUR SEK 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
9864,EZHHQ84CXPP4,Foreign_Exchange Swap EUR GBP 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
9865,EZHHQMNPTTY0,Foreign_Exchange Swap GBP USD 20221230,SFCXXP,false,GBP,O2RNE8IBXP4R0TD8PU41
9866,EZHHV4RHMCH0,Foreign_Exchange Swap CZK USD 20221230,SFCXXP,false,CZK,O2RNE8IBXP4R0TD8PU41
9867,EZHHWCS57HD1,Foreign_Exchange Swap SGD USD 20221230,SFCXXP,false,SGD,5493006QMFDDMYWIAM13
9868,EZHHWCS57HD1,Foreign_Exchange Swap SGD USD 20221230,SFCXXP,false,SGD,5493006QMFDDMYWIAM13
9869,EZHJ1Z882984,Rates Swap Fixed_Float 6 MNTH THB-THBFIX 6 MNTH 20230704,SRCCSP,false,THB,2138004TYNQCB7MLTG76
9870,EZHJ22ZTW9Z2,Foreign_Exchange Swap CZK USD 20221230,SFCXXP,false,CZK,O2RNE8IBXP4R0TD8PU41
9871,EZHJ4798BD03,Foreign_Exchange Swap CZK EUR 20221230,SFCXXP,false,CZK,O2RNE8IBXP4R0TD8PU41
9872,EZHJ57ND1SF0,Foreign_Exchange Swap SEK USD 20221230,SFCXXP,false,SEK,O2RNE8IBXP4R0TD8PU41
9873,EZHJFBD13DM9,Foreign_Exchange Swap CZK USD 20221230,SFCXXP,false,CZK,O2RNE8IBXP4R0TD8PU41
9874,EZHJNCRX5Y49,Foreign_Exchange Swap USD ZAR 20221230,SFCXXP,false,USD,O2RNE8IBXP4R0TD8PU41
9875,EZHJPY63G191,Foreign_Exchange Swap GBP HUF 20221230,SFCXXP,false,GBP,O2RNE8IBXP4R0TD8PU41
9876,EZHJR4SHF4H8,Foreign_Exchange Swap DKK NOK 20221230,SFCXXP,false,DKK,O2RNE8IBXP4R0TD8PU41
9877,EZHJSY692FS4,Foreign_Exchange Swap HKD USD 20221230,SFCXXP,false,HKD,O2RNE8IBXP4R0TD8PU41
9878,EZHJSY692FS4,Foreign_Exchange Swap HKD USD 20221230,SFCXXP,false,HKD,O2RNE8IBXP4R0TD8PU41
9879,EZHJSZP3JFG9,Foreign_Exchange Swap SAR USD 20221230,SFCXXP,false,SAR,O2RNE8IBXP4R0TD8PU41
9880,EZHJVZWXM9L9,Equity Swap Price_Return_Basic_Performance_Single_Name DK0061135753 DKK 20221230,SESTXC,false,DKK,7LTWFZYICNSX8D621K86
9881,EZHJX18ZR359,Foreign_Exchange Swap HKD USD 20221230,SFCXXP,false,HKD,O2RNE8IBXP4R0TD8PU41
9882,EZHJX18ZR359,Foreign_Exchange Swap HKD USD 20221230,SFCXXP,false,HKD,O2RNE8IBXP4R0TD8PU41
9883,EZHJZTNTND72,Foreign_Exchange Swap EUR GBP 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
9884,EZHK5M5BNVG7,Equity Swap Price_Return_Basic_Performance_Single_Name AT00000FACC2 EUR 20221230,SESTXC,false,EUR,7LTWFZYICNSX8D621K86
9885,EZHK69RS46F9,Equity Swap Portfolio_Swap_Single_Name US0304201033 USD 20221230,SESTXC,false,USD,549300ZK53CNGEEI6A29
9886,EZHK7NV4N3Y4,Foreign_Exchange Swap EUR HRK 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
9887,EZHKCBWFHR73,Foreign_Exchange Swap EUR USD 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
9888,EZHKCBWFHR73,Foreign_Exchange Swap EUR USD 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
9889,EZHKCBWFHR73,Foreign_Exchange Swap EUR USD 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
9890,EZHKH6ZX9BS6,Foreign_Exchange Swap GBP JPY 20221230,SFCXXP,false,GBP,O2RNE8IBXP4R0TD8PU41
9891,EZHKKHF85QZ1,Foreign_Exchange Swap SEK USD 20221230,SFCXXP,false,SEK,O2RNE8IBXP4R0TD8PU41
9892,EZHKL13VNXK4,Foreign_Exchange Swap EUR THB 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
9893,EZHKM8M4YLL2,Foreign_Exchange Swap EUR JPY 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
9894,EZHKYRCCQDB6,Equity Swap Portfolio_Swap_Single_Name DE000TUAG000 EUR 20221230,SESTXC,false,EUR,549300ZK53CNGEEI6A29
9895,EZHL16FR8RW2,Foreign_Exchange Swap DKK SEK 20221230,SFCXXP,false,DKK,O2RNE8IBXP4R0TD8PU41
9896,EZHL62LZH0T8,Foreign_Exchange Swap EUR SEK 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
9897,EZHLBN9GWZ67,Foreign_Exchange Swap NZD USD 20221230,SFCXXP,false,NZD,O2RNE8IBXP4R0TD8PU41
9898,EZHLJH3QY6K3,Foreign_Exchange Swap NOK USD 20221230,SFCXXP,false,NOK,O2RNE8IBXP4R0TD8PU41
9899,EZHLNGZNBHM8,Foreign_Exchange Swap EUR USD 20221230,SFCXXP,false,EUR,1VUV7VQFKUOQSJ21A208
9900,EZHLRVR0WNM9,Foreign_Exchange Swap NZD USD 20221230,SFCXXP,false,NZD,O2RNE8IBXP4R0TD8PU41
9901,EZHLS3WQQBN3,Foreign_Exchange Swap CHF USD 20221230,SFCXXP,false,CHF,O2RNE8IBXP4R0TD8PU41
9902,EZHLW6523G08,Foreign_Exchange Swap SEK USD 20221230,SFCXXP,false,SEK,O2RNE8IBXP4R0TD8PU41
9903,EZHM1GD2Q4K3,Foreign_Exchange Swap EUR HUF 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
9904,EZHM4YS5F3L8,Foreign_Exchange Swap AUD USD 20221230,SFCXXP,false,AUD,O2RNE8IBXP4R0TD8PU41
9905,EZHM6Z0H4KD5,Foreign_Exchange Swap CHF USD 20221230,SFCXXP,false,CHF,O2RNE8IBXP4R0TD8PU41
9906,EZHM8FP1PH31,Foreign_Exchange Swap GBP USD 20221230,SFCXXP,false,GBP,O2RNE8IBXP4R0TD8PU41
9907,EZHMB53GJN39,Foreign_Exchange Swap MXN USD 20221230,SFCXXP,false,MXN,O2RNE8IBXP4R0TD8PU41
9908,EZHMTXW2GR07,Equity Swap Price_Return_Basic_Performance_Single_Name US64110W1027 USD 20221230,SESTXC,false,USD,8IBZUGJ7JPLH368JE346
9909,EZHMZNJV6L98,Equity Swap Price_Return_Basic_Performance_Single_Name DK0060027142 DKK 20221230,SESTXC,false,DKK,7LTWFZYICNSX8D621K86
9910,EZHN3T6PLW85,Foreign_Exchange Swap EUR HUF 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
9911,EZHN52GMM7D2,Foreign_Exchange Swap CHF USD 20221230,SFCXXP,false,CHF,O2RNE8IBXP4R0TD8PU41
9912,EZHN7LV31CN5,Foreign_Exchange Swap DKK USD 20221230,SFCXXP,false,DKK,O2RNE8IBXP4R0TD8PU41
9913,EZHNBD68V1H3,Foreign_Exchange Swap HKD USD 20221230,SFCXXP,false,HKD,O2RNE8IBXP4R0TD8PU41
9914,EZHNG9RHMP70,Foreign_Exchange Swap MXN USD 20221230,SFCXXP,false,MXN,O2RNE8IBXP4R0TD8PU41
9915,EZHNKLM0PRP9,Foreign_Exchange Swap NZD USD 20221230,SFCXXP,false,NZD,O2RNE8IBXP4R0TD8PU41
9916,EZHNKLSHTWD7,Commodities Forward NRGY ELEC BSLD EUR 20221230,JTJXFC,true,EUR,31570010000000050826
9917,EZHNVXMDJGY1,Foreign_Exchange Swap NOK USD 20221230,SFCXXP,false,NOK,O2RNE8IBXP4R0TD8PU41
9918,EZHNWY5YFFZ9,Foreign_Exchange Swap SEK USD 20221230,SFCXXP,false,SEK,O2RNE8IBXP4R0TD8PU41
9919,EZHNX97VS2X0,Foreign_Exchange Swap EUR HUF 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
9920,EZHNX97VS2X0,Foreign_Exchange Swap EUR HUF 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
9921,EZHNYTXKBQR5,Foreign_Exchange Swap SGD USD 20221230,SFCXXP,false,SGD,O2RNE8IBXP4R0TD8PU41
9922,EZHP5C8PL1K3,Foreign_Exchange Swap GBP USD 20221230,SFCXXP,false,GBP,O2RNE8IBXP4R0TD8PU41
9923,EZHP5N1PKDN4,Foreign_Exchange Swap SGD USD 20221230,SFCXXP,false,SGD,O2RNE8IBXP4R0TD8PU41
9924,EZHP6TSRBC33,Foreign_Exchange Swap CHF SEK 20221230,SFCXXP,false,CHF,O2RNE8IBXP4R0TD8PU41
9925,EZHP7SS7SK82,Foreign_Exchange Swap CZK USD 20221230,SFCXXP,false,CZK,O2RNE8IBXP4R0TD8PU41
9926,EZHPCLZDVJC8,Foreign_Exchange Swap NOK USD 20221230,SFCXXP,false,NOK,O2RNE8IBXP4R0TD8PU41
9927,EZHPGYGL9TJ4,Foreign_Exchange Swap NOK USD 20221230,SFCXXP,false,NOK,F3JS33DEI6XQ4ZBPTN86
9928,EZHPGYGL9TJ4,Foreign_Exchange Swap NOK USD 20221230,SFCXXP,false,NOK,F3JS33DEI6XQ4ZBPTN86
9929,EZHPHMB600B1,Foreign_Exchange Swap THB USD 20221230,SFCXXP,false,THB,O2RNE8IBXP4R0TD8PU41
9930,EZHPNBHHL1T9,Foreign_Exchange Swap MXN USD 20221230,SFCXXP,false,MXN,O2RNE8IBXP4R0TD8PU41
9931,EZHPSCHTMT81,Foreign_Exchange Swap EUR GBP 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
9932,EZHQ0RPBF0C1,Foreign_Exchange Swap DKK USD 20221230,SFCXXP,false,DKK,O2RNE8IBXP4R0TD8PU41
9933,EZHQ0Z8T2GV6,Foreign_Exchange Swap DKK EUR 20221230,SFCXXP,false,DKK,O2RNE8IBXP4R0TD8PU41
9934,EZHQ776RB231,Rates Swap Fixed_Float 13 MNTH EUR-EURIBOR 1 MNTH 20221230,SRCCSP,false,EUR,5RJTDGZG4559ESIYLD31
9935,EZHQBLRZH8V3,Foreign_Exchange Swap CHF EUR 20221230,SFCXXP,false,CHF,O2RNE8IBXP4R0TD8PU41
9936,EZHQG36RHKD4,Foreign_Exchange Swap EUR USD 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
9937,EZHQR3LSY235,Foreign_Exchange Swap RUB USD 20221230,SFCXXP,false,RUB,O2RNE8IBXP4R0TD8PU41
9938,EZHQZGVQXSP7,Rates Option Swaption Call EZ3T8FDGGJ82 ZAR 20221230,HRCAVC,false,ZAR,5RJTDGZG4559ESIYLD31
9939,EZHQZXL2DPB2,Equity Swap Portfolio_Swap_Single_Name KYG981491007 HKD 20221230,SESTXC,false,HKD,549300ZK53CNGEEI6A29
9940,EZHR01SL3NW4,Foreign_Exchange Swap EUR RON 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
9941,EZHR40BW2FG4,Foreign_Exchange Swap CAD USD 20221230,SFCXXP,false,CAD,O2RNE8IBXP4R0TD8PU41
9942,EZHR4G9NF5F5,Foreign_Exchange Swap JPY USD 20221230,SFCXXP,false,JPY,O2RNE8IBXP4R0TD8PU41
9943,EZHRCFJWNLT7,Foreign_Exchange Swap HUF USD 20221230,SFCXXP,false,HUF,O2RNE8IBXP4R0TD8PU41
9944,EZHRFCWJZ5K9,Equity Swap Price_Return_Basic_Performance_Single_Name US91324P1021 USD 20221230,SESTXC,false,USD,8IBZUGJ7JPLH368JE346
9945,EZHRJQZN3HV7,Foreign_Exchange Swap SEK USD 20221230,SFCXXP,false,SEK,5493006QMFDDMYWIAM13
9946,EZHRJQZN3HV7,Foreign_Exchange Swap SEK USD 20221230,SFCXXP,false,SEK,5493006QMFDDMYWIAM13
9947,EZHRLPC30V36,Foreign_Exchange Swap CHF EUR 20221230,SFCXXP,false,CHF,O2RNE8IBXP4R0TD8PU41
9948,EZHRM8T9KJQ1,Foreign_Exchange Swap DKK EUR 20221230,SFCXXP,false,DKK,O2RNE8IBXP4R0TD8PU41
9949,EZHRMJFYMDY1,Foreign_Exchange Swap AUD USD 20221230,SFCXXP,false,AUD,O2RNE8IBXP4R0TD8PU41
9950,EZHRNC1V9CW2,Foreign_Exchange Swap DKK GBP 20221230,SFCXXP,false,DKK,O2RNE8IBXP4R0TD8PU41
9951,EZHRNJM9KM01,Foreign_Exchange Swap GBP JPY 20221230,SFCXXP,false,GBP,O2RNE8IBXP4R0TD8PU41
9952,EZHRP8FCWRM0,Equity Swap Portfolio_Swap_Single_Name NL0000334118 EUR 20221230,SESTXC,false,EUR,549300ZK53CNGEEI6A29
9953,EZHRPQ6ZMVZ2,Equity Swap Price_Return_Basic_Performance_Single_Name LU0088087324 EUR 20221230,SESTXC,false,EUR,8IBZUGJ7JPLH368JE346
9954,EZHRQ04S5YP2,Equity Swap Price_Return_Basic_Performance_Single_Name US16359R1032 USD 20221230,SESTXC,false,USD,8IBZUGJ7JPLH368JE346
9955,EZHRZLX7XBB8,Foreign_Exchange Swap TWD USD 20221230,SFCXXP,false,TWD,O2RNE8IBXP4R0TD8PU41
9956,EZHS011SBP62,Foreign_Exchange Swap EUR USD 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
9957,EZHS03MBM084,Foreign_Exchange Swap USD ZAR 20221230,SFCXXP,false,USD,O2RNE8IBXP4R0TD8PU41
9958,EZHS81Z6T4B8,Foreign_Exchange Swap SEK USD 20221230,SFCXXP,false,SEK,O2RNE8IBXP4R0TD8PU41
9959,EZHSC5GL1V68,Foreign_Exchange Swap CHF EUR 20221230,SFCXXP,false,CHF,O2RNE8IBXP4R0TD8PU41
9960,EZHSK7CDCLF0,Foreign_Exchange Swap EUR GBP 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
9961,EZHSKR2KGT89,Foreign_Exchange Swap AUD USD 20221230,SFCXXP,false,AUD,O2RNE8IBXP4R0TD8PU41
9962,EZHSSGQG9CG6,Foreign_Exchange Swap EUR HKD 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
9963,EZHSV4WK3BL8,Foreign_Exchange Swap CAD USD 20221230,SFCXXP,false,CAD,O2RNE8IBXP4R0TD8PU41
9964,EZHSX0F6LHM7,Equity Swap Portfolio_Swap_Single_Name US92343V1044 USD 20221230,SESTXC,false,USD,549300ZK53CNGEEI6A29
